0.95313551,-0.99994496,-0.99990487,-0.59864167,-0.99994733,-0.99790424,-0.8,-0.99996947,-0.99998501,-0.99747587,-0.88693926,-0.30425282,-0.17241379,-0.2634369,-0.8974359,-0.99996599,-1.0,-0.9999577,-0.99988432,0.37918152,-0.99998467,-0.99988523,-0.88386424,-0.99998302,-0.12315625,-0.012458678,-0.99981259,-0.83927424,-0.0624868,-0.99996669,-0.99994099,-0.99992554,-0.99935397,0.067142244,0.84512415,-0.74225103,-0.99996808,0.24488852,-0.9939722,-0.039385653,-0.99989294,-0.99999191,-0.99999819,-0.29032258,-0.74401367,-0.24137931,-0.020311386,-0.99822808,-0.99995823,-0.28,-0.99885611,-0.99999103,-0.999991,-0.24437169,0.17006682,-0.99998785,0.087776392,-0.99813809,5
0.95318325,-0.9999601,-0.99988763,-0.78004745,-0.99988071,-0.99776322,-1.0,-0.99996178,-0.99998119,-0.99758401,-0.88645059,-0.25887419,-0.44827586,-0.26189643,-0.94871795,-0.99995926,-1.0,-0.999941,-0.99988985,0.49183407,-0.99998452,-0.99987732,-0.88531821,-0.9999841,-0.022626448,-0.012015606,-0.99984637,-0.8507439,0.10921283,-0.99998439,-0.99987225,-0.99996517,-0.99938473,0.11619943,0.84421838,-0.74225103,-0.99996782,0.1732064,-0.99249984,0.10881227,-0.99986134,-0.99999238,-0.99999674,-0.80645161,-0.75471041,-0.86206897,-0.28695692,-0.99864863,-0.99996022,0.04,-0.99847664,-0.99998803,-0.99999643,-0.67865903,0.21500336,-0.99998586,0.40567757,-0.99768157,5
0.95309294,-0.99989165,-0.99989689,-0.56776111,-0.99992242,-0.99786211,-0.53333333,-0.99996399,-0.99998572,-0.99808137,-0.88489044,-0.33166912,-1.0,-0.26245862,-1.0,-0.99996135,-1.0,-0.99991263,-0.99983623,0.56248951,-0.9999871,-0.99995675,-0.88478599,-0.99997276,-0.19058067,-0.011512171,-0.99992193,-0.86267325,0.23044755,-0.99998843,-0.99971669,-0.99991239,-0.99941999,-0.097758652,0.84421838,-0.79605084,-0.99997265,0.15286778,-0.99269663,0.084406452,-0.99986571,-0.99999443,-0.99999446,-0.74193548,-0.76356672,-0.17241379,-0.66813743,-0.9975863,-0.99992891,-0.04,-0.99855988,-0.99999143,-0.99998926,-0.02999068,0.14630229,-0.9999886,0.27388505,-0.99486246,5
0.95273161,-0.99979887,-0.99992464,-0.61321111,-0.99981037,-0.99838929,-0.86666667,-0.99995568,-0.99998876,-0.99833703,-0.88485843,-0.35098761,-1.0,-0.26500697,-1.0,-0.99997219,-1.0,-0.99992007,-0.99994556,0.51452452,-0.99998525,-0.99995095,-0.88237099,-0.99998057,-0.31671424,-0.012703514,-0.99975939,-0.86267325,0.18351046,-0.99999099,-0.9997315,-0.99983502,-0.99933445,-0.041202468,0.84640091,-0.72891185,-0.99996666,0.20210878,-0.99281698,-0.039424574,-0.99986836,-0.99999538,-0.9999965,-0.5483871,-0.69598127,-0.93103448,-0.59754001,-0.99820829,-0.99993987,-0.4,-0.99830456,-0.99999258,-0.99999392,-0.58398368,0.15423912,-0.99998676,0.19355673,-0.99598691,5
0.9532188,-0.99983338,-0.99989027,-0.44809971,-0.9998409,-0.99853388,-0.93333333,-0.99994785,-0.99998304,-0.99624819,-0.88396171,-0.23249122,-1.0,-0.2650432,-0.94871795,-0.99997341,-1.0,-0.9998814,-0.99989918,0.3684556,-0.99997381,-0.99995104,-0.88233553,-0.99997777,-0.38812301,-0.013126421,-0.99992864,-0.83927424,0.0080437014,-0.9999792,-0.99983854,-0.99987059,-0.99930451,-0.22370213,0.84387111,-0.64067755,-0.99994778,-0.013018887,-0.99262375,-0.04662344,-0.99986411,-0.99998567,-0.99999707,-1.0,-0.45326954,-0.44827586,-0.61982247,-0.99767145,-0.99994795,0.28,-0.99810702,-0.99998305,-0.9999895,-0.51555895,0.14455243,-0.99997737,0.3207876,-0.99406934,5
0.95419361,-0.99987863,-0.99993902,-0.71078981,-0.99974641,-0.99805969,-1.0,-0.99996651,-0.999974,-0.9935398,-0.88396171,-0.23685472,-0.93103448,-0.26194319,-0.53846154,-0.9999653,-1.0,-0.99989741,-0.99989235,0.37553287,-0.99996854,-0.99991968,-0.88526668,-0.99998248,-0.2080136,-0.011180786,-0.99985348,-0.82823515,-0.071545394,-0.99998117,-0.99977448,-0.99993335,-0.99943833,0.13194588,0.84198968,-0.66777064,-0.99995292,-0.16758088,-0.99156012,0.27857064,-0.99984001,-0.99996659,-0.99999587,-0.22580645,-0.4950173,-0.72413793,-0.14512827,-0.99742925,-0.99995841,0.32,-0.99798917,-0.99996937,-0.99998798,-0.37468631,0.12418399,-0.99998199,0.29543031,-0.99505457,5
0.95458893,-0.99991025,-0.9999512,-0.45483525,-0.99994011,-0.99925496,-0.86666667,-0.99997849,-0.99997137,-0.99433322,-0.88515685,-0.19782647,-0.79310345,-0.26049928,-0.94871795,-0.99997065,-1.0,-0.99996669,-0.9998482,0.56692166,-0.99997194,-0.99992941,-0.88663004,-0.99998864,-0.0042893816,-0.0099594009,-0.99985124,-0.8750964,-0.26022091,-0.99999737,-0.99983656,-0.99994329,-0.99952063,0.14266263,0.84198968,-0.8268731,-0.99996286,0.039766646,-0.99108795,0.079348194,-0.99982907,-0.99997294,-0.99999622,0.29032258,-0.67969729,0.17241379,-0.12015216,-0.99747657,-0.99995071,0.0,-0.99754026,-0.99996228,-0.99999014,-0.43733219,0.27998746,-0.99997452,0.29315673,-0.9967981,5
0.87409866,-0.79731077,-0.98127681,0.50707305,-0.52606638,-0.90429967,-1.0,-0.98860902,-0.99983032,-0.9733557,-0.85690913,-0.91393457,-1.0,0.042479149,-1.0,-0.99968427,0.12200461,-0.79322292,-0.99258318,-0.68011299,-0.99268425,-0.99961827,-0.95460358,-0.99853887,-0.9985746,0.33309449,-0.98472816,-0.50173008,-0.98417367,-0.99944922,-0.98709102,-0.99776757,-0.76875065,-0.99084317,0.82493137,-0.48472227,-0.99971936,-0.065895342,-0.98349118,-0.9503355,-0.99946696,-0.99959379,-0.99989461,-1.0,-0.70329136,-1.0,-0.63115234,-0.97220339,-0.99978776,-1.0,-0.98666522,-0.99970902,-0.99943892,-0.2580011,-0.40866064,-0.99913236,-0.2711709,-0.9171989,4
0.83566368,-0.99651697,-0.99964439,0.39577704,-0.99031643,-0.98291504,-1.0,-0.98946152,-0.99998373,-0.99422554,-0.89336443,-0.96775453,-1.0,0.16067501,-1.0,-0.9999193,0.092568022,-0.99661166,-0.99989911,-0.20433788,-0.99465614,-0.99989135,-0.93761402,-0.99994885,-0.95616356,0.39982173,-0.99981731,-0.7051801,-0.98263216,-0.99995957,-0.99971124,-0.99981325,-0.69232355,-0.92931336,0.83426679,-0.23878855,-0.99997485,0.10066045,-0.99383772,-0.29980838,-0.99989014,-0.99997211,-0.9999469,-1.0,-1.0,-1.0,-0.92411172,-0.97536842,-0.99988864,0.04,-0.99794847,-0.99999483,-0.99942331,0.30218926,-0.25966986,-0.99995062,0.22072527,-0.9688802,4
0.83695957,-0.99953114,-0.99977279,0.052091594,-0.99679424,-0.99281839,-1.0,-0.99574508,-0.99999045,-0.99564427,-0.89029284,-0.77326251,-1.0,0.15187734,-1.0,-0.99994872,-0.20906036,-0.999086,-0.9998766,0.05450173,-0.99800541,-0.99986602,-0.94407951,-0.9999403,-0.69113342,0.38646765,-0.9995803,-0.83183196,-0.9292997,-0.99997239,-0.99975996,-0.99987675,-0.71309038,-0.83824416,0.83998948,-0.49617852,-0.99998746,0.0044110032,-0.99189025,-0.71400919,-0.99984704,-0.99998205,-0.99997873,-1.0,-1.0,-0.93103448,-0.98405056,-0.97823105,-0.99988971,0.04,-0.99817308,-0.99999399,-0.99951495,0.30050008,0.045575685,-0.99993283,0.16349957,-0.96663998,4
0.83878762,-0.88095392,-0.98747175,-0.20577371,-0.96278348,-0.81470826,-0.93333333,-0.91307233,-0.9939245,-0.73087388,-0.63032163,-0.57845338,-0.93103448,0.15070183,-1.0,-0.99249088,-0.25075542,-0.98239981,-0.9943295,-0.50447927,-0.88753639,-0.99240466,-0.94494809,-0.99089803,-0.86905187,0.38345181,-0.98397667,-0.4086981,-0.57767819,-0.99326582,-0.98888559,-0.96312003,-0.71760866,-0.026317204,0.56901685,-0.45326871,-0.98921224,-0.38264807,-0.91135086,-0.85798787,-0.9947449,-0.96333032,-0.99519499,-0.87096774,-0.4727022,-1.0,0.73078584,-0.49964946,-0.9928284,-0.96,-0.88147183,-0.9950357,-0.78221186,-0.0035952171,-0.79979291,-0.99425198,-1.0,-0.56901637,4
0.81080506,-0.78699017,-0.98691949,0.23364916,-0.88262007,-0.75839283,-0.93333333,-0.88046172,-0.99310962,-0.72058157,-0.63032163,-0.82684498,-0.93103448,0.19559534,-1.0,-0.98903756,0.33379152,-0.89942139,-0.99764072,-0.59658465,-0.87506082,-0.99252038,-0.90699628,-0.99416347,-0.91096757,0.38713197,-0.99135458,0.058529082,-0.711745,-0.9956963,-0.98880525,-0.95153253,-0.7111404,-0.48927158,0.56901685,-0.51460726,-0.9876571,-0.74889709,-0.8962204,-0.90890877,-0.9931599,-0.96049463,-0.9946096,-1.0,0.35673716,-1.0,0.6206047,-0.48896854,-0.9912833,-0.92,-0.87419654,-0.99645036,-0.77380072,0.013279777,-0.69012074,-0.99516402,-0.94151016,-0.50932463,4
0.70308608,-0.90862037,-0.99773175,0.71961524,-0.86563464,-0.80863778,-1.0,-0.96280446,-0.99916055,-0.92572959,-0.72915049,-0.80240992,-1.0,0.31406786,-1.0,-0.99645289,0.66396743,-0.91141713,-0.99341653,-0.81543473,-0.98566415,-0.99848646,-0.77223124,-0.99745237,-0.87236315,0.43977403,-0.99068024,-0.12590409,-0.89515238,-0.99857983,-0.99367143,-0.99028465,-0.62157169,-0.96116524,0.8381341,-0.36605522,-0.99838447,0.36521133,-0.95518789,-0.94168963,-0.99825588,-0.99710089,-0.99978117,-1.0,-0.049750176,-1.0,-0.49459284,-0.89701675,-0.9971842,-0.88,-0.95824501,-0.99904681,-0.9909915,-0.050799307,-0.17197443,-0.99875551,-0.58818391,-0.72055919,4
0.6182581,-0.996641,-0.99937601,0.52869909,-0.97991089,-0.95650333,-1.0,-0.99441491,-0.9999754,-0.99621609,-0.88720268,-0.98674547,-1.0,0.40950272,-1.0,-0.99987526,0.10902851,-0.99414505,-0.99990909,-0.46471086,-0.99788192,-0.99979027,-0.64576277,-0.99995549,-0.98357608,0.4812985,-0.99983582,-0.664456,-0.96134662,-0.99993514,-0.99881827,-0.99962781,-0.55218838,-0.9105816,0.8381341,0.073575726,-0.99993823,0.40785068,-0.99574605,-0.70601421,-0.99992812,-0.99998548,-0.99991032,-1.0,-0.9595123,-0.93103448,-0.5508857,-0.97820247,-0.99983615,-0.48,-0.98907867,-0.99997756,-0.99968925,-0.38216983,-0.059200981,-0.99998869,-0.12355492,-0.97771988,4
0.6220655,-0.99836234,-0.9999338,0.49537839,-0.99860144,-0.97737449,-1.0,-0.99775772,-0.9999964,-0.99813599,-0.89334493,-0.92508943,-1.0,0.41986657,-1.0,-0.99993515,-0.3656408,-0.99952732,-0.99984179,-0.042807522,-0.99921638,-0.99990708,-0.62990781,-0.99996488,-0.86939576,0.46862799,-0.99973014,-0.8750964,-0.91911957,-0.99995826,-0.99988651,-0.99983138,-0.57587818,-0.94519479,0.84077414,-0.21325461,-0.99998078,0.17608884,-0.9989028,-0.9112514,-0.99998157,-0.99999464,-0.99999057,-1.0,-1.0,-1.0,-0.82658221,-0.99054256,-0.99981568,-0.44,-0.99412613,-0.99999648,-0.99990954,0.048282987,0.12880184,-0.99997543,-0.089948182,-0.97702357,4
